,name,rgg,RGG_length,charge_RGG,lambda_RGG,NCPR_RGG,SCD_RGG,SHD_RGG,tad,TAD_length,charge_TAD,lambda_TAD,NCPR_TAD,SCD_TAD,SHD_TAD,Average_lambda,Min_lambda,Average_sigma,Average_charge,Opposite_Charge_Number,Average_NCPR,Charge_Complementarity,Total_Length,Average_Interaction,Average_SCD,Average_Aromatics,Average_SHD,B22_corr1_log10,B22_corr2_log10,B22_corr2_log10_no_pos,B22,Corrected_B22_Hummer,Corrected_B22_Ganguly
595,Q8N159_1_1__Q14494_440_464,Q8N159_1_1,14,3,7.569308814592643,0.21428571428571427,0.344887651767585,2.5421120915531596,Q14494_440_464,25,-7,9.621430431873847,-0.28,2.2180383214388093,2.123551072768309,0.46276106630149993,0.38485721727495387,10.962,-2.0,21,-0.032857142857142876,-1.0,39,-0.6325367547693218,1.2814629866031972,0.0,2.3328315821607344,3.1104134538124484,2.9510027659789473,2.9510027659789473,-769.5102972497494,-1289.4765654528026,-893.3111731263982
596,Q8N1G1_1_1__Q12772_409_425,Q8N1G1_1_1,15,3,8.282561936632854,0.2,0.3588221564961175,2.5512018549707083,Q12772_409_425,17,-4,6.2362773664483635,-0.23529411764705882,0.7045997415142173,1.7141964679048576,0.45950532043036074,0.36683984508519785,9.064,-0.5,12,-0.017647058823529405,-2.5,32,-0.6530088974039079,0.5317109490051675,0.0,2.132699161437783,2.964827838499499,2.6502769704803364,2.6502769704803364,-377.73790112595043,-922.2057770939758,-446.9685546202894
597,Q8N1G1_1_2__Q12968_519_541,Q8N1G1_1_2,16,1,8.994732399289035,0.0625,-0.07725424859373686,2.685982835303191,Q12968_519_541,23,-2,9.178351756049377,-0.08695652173913043,0.007148600918120529,2.185080562109629,0.48061477347885573,0.39905877200214684,10.764,-0.5,2,-0.012228260869565216,-0.5,39,-0.6130638401837607,-0.03505282383780817,0.0,2.43553169870641,2.7361674388816257,2.0100397709032976,2.0100397709032976,-89.08806849134353,-544.7126221061665,-102.3386705537171
598,Q8N1G1_1_2__Q9NQB0_10_47,Q8N1G1_1_2,16,1,8.994732399289035,0.0625,-0.07725424859373686,2.685982835303191,Q9NQB0_10_47,38,-9,10.598631445700581,-0.23684210526315788,2.889772324706303,1.8005643851222923,0.42054106439489525,0.27891135383422583,14.928,-4.0,9,-0.08717105263157894,3.0,54,-0.5219661135942317,1.406259038056283,0.0,2.243273610212742,2.782223023241178,2.1680806898429843,2.1680806898429843,-130.6748540191217,-605.6518152794014,-147.2586076485758
599,Q8N1N4_1_1__Q14494_171_187,Q8N1N4_1_1,35,9,19.606326383003093,0.2571428571428571,3.447095639713079,3.524317520821319,Q14494_171_187,17,-4,6.9835456227864485,-0.23529411764705882,0.8384293388283135,2.0827440687860723,0.48548877757023384,0.4107968013403793,14.725,2.5,36,0.010924369747899149,-1.5,52,-0.7326566162591771,2.1427624892706962,0.0,2.8035307948036956,3.327764960242691,3.1623365752797814,3.1623365752797814,-1260.480376870321,-2126.987610776893,-1453.2374304411253
600,Q8N2M8_6_1__Q9ULD9_583_604,Q8N2M8_6_1,15,4,9.405785051831645,0.26666666666666666,0.6410011335272551,2.9603697560194897,Q9ULD9_583_604,22,-6,6.832932549024684,-0.2727272727272727,1.3814643110588951,1.6290960508210743,0.46882008996313096,0.3105878431374856,10.638,-1.0,24,-0.003030303030303022,-3.0,37,-0.6884643249015971,1.011232722293075,0.0,2.294732903420282,3.213829715758494,3.030042350513081,3.030042350513081,-937.2434231719428,-1636.1748613663083,-1071.623800244835
601,Q8N319_1_1__O00712_130_145,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,O00712_130_145,16,-1,7.57785062898201,-0.0625,-0.09118398917387444,2.29761679169639,0.4911630635147475,0.47361566431137564,18.604,5.0,11,0.08577127659574468,4.0,63,-0.7821592710702697,1.8477191833290445,0.0,2.9219217258279766,3.0069116737520973,2.5270559101314034,2.5270559101314034,-294.55950751904743,-1016.0420305469637,-336.55489393511914
602,Q8N319_1_1__O43313_633_647,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,O43313_633_647,15,-4,6.72866221757541,-0.26666666666666666,0.6531030606543238,2.033379454853643,0.4786439719449067,0.448577481171694,18.192,3.5,44,-0.01631205673758865,-0.5,62,-0.7477845369960897,2.2198627082431437,0.0,2.789803057406603,3.497031990464258,3.422390520698432,3.422390520698432,-2182.8058084852905,-3140.7400346728764,-2644.7858987510317
603,Q8N319_1_1__P13056_577_593,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,P13056_577_593,17,-1,6.675979143688734,-0.058823529411764705,-0.20987351676280683,1.9434473604902058,0.4507075591146107,0.392704655511102,18.9,5.0,11,0.08760951188986232,4.0,64,-0.7268901303203137,1.7883744195345783,0.0,2.7448370102248845,2.981579484274604,2.5316198985383416,2.5316198985383416,-316.97571217356415,-958.4721191567378,-340.11038935946607
604,Q8N319_1_1__Q14938_129_144,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,Q14938_129_144,16,-1,7.57785062898201,-0.0625,-0.09118398917387444,2.29761679169639,0.4911630635147475,0.47361566431137564,18.604,5.0,11,0.08577127659574468,4.0,63,-0.7821592710702697,1.8477191833290445,0.0,2.9219217258279766,2.9543924776944652,2.669889729170488,2.669889729170488,-384.16511573386,-900.3108368670142,-467.616394683798
605,Q8N319_1_1__Q6P1N0_24_44,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,Q6P1N0_24_44,21,-7,7.184936006057415,-0.3333333333333333,2.5898852605313047,1.8088608755822075,0.42542513626518863,0.34213980981225783,19.833999999999996,2.0,77,-0.049645390070921974,-5.0,68,-0.6425022272878206,3.188253808181634,0.0,2.677543767770885,3.897460752934678,3.8707052070437826,3.8707052070437826,-5821.283325901894,-7896.974814447286,-7425.149581417581
606,Q8N319_1_1__Q9NZC4_208_231,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,Q9NZC4_208_231,24,-2,10.669353722235776,-0.08333333333333333,0.028552250402724817,2.487544260807617,0.4766334339056384,0.44455640509315736,21.086999999999996,4.5,22,0.07535460992907803,2.5,71,-0.785828387405138,1.907587303117344,0.0,3.01688546038359,3.2695990864616107,3.131917522031682,3.131917522031682,-1116.7979672365805,-1860.3689673050408,-1354.932069324189
607,Q8N319_1_1__Q9UHF7_256_273,Q8N319_1_1,47,11,23.909391747751613,0.23404255319148937,3.7866223558319634,3.546226659959563,Q9UHF7_256_273,18,-2,6.509859897501722,-0.1111111111111111,-0.05751534335611573,1.7760397573509725,0.4351846729563298,0.36165888319454015,19.162999999999997,4.5,22,0.06146572104018913,2.5,65,-0.6984317704263345,1.864553506237924,0.0,2.6611332086552677,3.086313281511955,2.779515107396262,2.779515107396262,-521.715961169204,-1219.8692432494286,-601.8871998229274
608,Q8N3D4_6_1__Q96BR9_366_383,Q8N3D4_6_1,20,2,9.006388280173786,0.1,-0.025148123735331818,2.338961400278566,Q96BR9_366_383,18,-5,6.472335582427545,-0.2777777777777778,1.4955344104283594,1.8591154166612265,0.4049468065162209,0.3595741990237525,10.751999999999999,-1.5,10,-0.08888888888888889,-0.5,38,-0.5786087096457189,0.7351931433465138,0.0,2.0990384084698963,2.8607413686748653,2.2757178754812677,2.2757178754812677,-172.24707463602502,-725.6736750844561,-188.67652785337762
609,Q8N5A5_6_1__Q13129_498_513,Q8N5A5_6_1,14,5,7.494040198203436,0.35714285714285715,1.5156032126557921,2.459310320229768,Q13129_498_513,16,-5,6.276849939386879,-0.3125,1.5953865877997686,1.9087589993883236,0.4637958533988198,0.39230312121167993,8.508,0.0,25,0.022321428571428575,-5.0,30,-0.6589420257021065,1.5554949002277803,0.0,2.1840346598090457,3.230594218334541,3.0597748622411673,3.0597748622411673,-948.6394549855468,-1700.5688447801003,-1147.5585742321427
610,Q8N6Y1_1_1__Q03164_2031_2048,Q8N6Y1_1_1,10,3,5.692574452093529,0.3,0.5863703305156273,2.1772778502600696,Q03164_2031_2048,18,-3,7.803275185743951,-0.16666666666666666,0.194661556908674,2.075406747530467,0.5013863666531195,0.43351528809688616,7.965,0.0,9,0.06666666666666667,-3.0,28,-0.7180696730531969,0.39051594371215065,0.0,2.1263422988952683,2.8136832119760533,2.205343427458857,2.205343427458857,-147.4147910378424,-651.1532491749501,-160.4513691968184
611,Q8N6Y1_1_1__Q06945_399_417,Q8N6Y1_1_1,10,3,5.692574452093529,0.3,0.5863703305156273,2.1772778502600696,Q06945_399_417,19,-7,7.03741656395424,-0.3684210526315789,2.5293990573775758,1.893417768842021,0.4698238953403144,0.3703903454712758,8.296,-2.0,21,-0.03421052631578947,-1.0,29,-0.6888917668196358,1.5578846939466016,0.0,2.0353478095510456,3.1718941371797276,2.985286815730694,2.985286815730694,-825.5042890524388,-1485.5734775031603,-966.6890867364713
612,Q8N715_1_1__P42224_151_169,Q8N715_1_1,19,5,10.574854279203192,0.2631578947368421,1.1617088433212837,2.8525853379611785,P42224_151_169,19,-5,5.588472579333086,-0.2631578947368421,1.1378234811050718,1.5668254141331306,0.4253507068035862,0.2941301357543729,11.073,0.0,25,0.0,-5.0,38,-0.6543536675953907,1.1497661622131776,0.0,2.209705376047155,3.3593766562055576,3.26622982383422,3.26622982383422,-1554.1675095534188,-2287.5819241194804,-1845.9920393091274
613,Q8N715_1_1__Q8IUX7_694_709,Q8N715_1_1,19,5,10.574854279203192,0.2631578947368421,1.1617088433212837,2.8525853379611785,Q8IUX7_694_709,16,-5,6.980886329552755,-0.3125,1.3187139029867108,2.085658327758119,0.4964383367249234,0.4363053955970472,10.089,0.0,25,-0.024671052631578955,-5.0,35,-0.7496699990471218,1.2402113731539972,0.0,2.4691218328596487,3.282568035736866,3.168557437297703,3.168557437297703,-1253.0299132681935,-1916.7613153512925,-1474.2034977823491
614,Q8N7J2_1_1__P82094_480_496,Q8N7J2_1_1,21,1,9.915330213883374,0.047619047619047616,-0.1601948251697473,2.5581125578505604,P82094_480_496,17,-2,6.001714246404075,-0.11764705882352941,-0.03806014434162237,1.7242083979029104,0.4126002980539257,0.35304201449435735,10.526,-0.5,2,-0.0350140056022409,-0.5,38,-0.5545329995874471,-0.09912748475568484,0.0,2.1411604778767352,2.7387728138914817,1.9594733372082178,1.9594733372082178,-76.30038406777382,-547.9902278310265,-91.09055270102036
615,Q8N7J2_1_1__Q9HAP2_268_283,Q8N7J2_1_1,21,1,9.915330213883374,0.047619047619047616,-0.1601948251697473,2.5581125578505604,Q9HAP2_268_283,16,-6,6.051985790129352,-0.375,2.4215915383276867,1.8873170244277298,0.42520384674828926,0.3782491118830845,10.165,-2.5,6,-0.1636904761904762,1.5,37,-0.5644844523800402,1.1306983565789697,0.0,2.222714791139145,2.7525572784057597,2.0456305466107483,2.0456305466107483,-98.67755632720824,-565.6623564746244,-111.07863816316838
616,Q8N7J2_1_2__Q8IY51_20_35,Q8N7J2_1_2,15,4,8.645449579352652,0.26666666666666666,0.6885203280196017,2.644436186165582,Q8IY51_20_35,16,-3,5.345024793036773,-0.1875,0.4179352475642533,1.5612042322495443,0.45521367742748753,0.3340640495647983,8.858,0.5,12,0.03958333333333333,-2.5,31,-0.6489136287951746,0.5532277877919275,0.0,2.102820209207563,2.9549698837143135,2.6005359296260138,2.6005359296260138,-365.7893597697427,-901.508620043176,-398.5987474307961
617,Q8N7U7_1_1__P18850_57_75,Q8N7U7_1_1,14,4,6.498377136664061,0.2857142857142857,0.9590306640124658,2.116634584467646,P18850_57_75,19,-7,8.291912851337104,-0.3684210526315789,2.913985591995527,2.2114452277147287,0.450293130667926,0.43641646585984756,9.543000000000001,-1.5,28,-0.041353383458646614,-2.5,33,-0.6952698728621949,1.9365081280039964,0.0,2.1640399060911877,3.288043491439053,3.1006158543757945,3.1006158543757945,-1085.2167646387259,-1941.0802529535836,-1260.7119062954682
618,Q8N7X1_4_1__Q16665_70_85,Q8N7X1_4_1,21,0,11.381665400716996,0.0,-0.32157106970701893,2.883062094567347,Q16665_70_85,16,-3,4.718956740649673,-0.1875,-0.6880387244860197,1.373057667300573,0.41845943149570697,0.29493479629060454,10.751,-1.5,0,-0.09375,1.5,37,-0.6471110000763611,-0.5048048970965193,0.0,2.12805988093396,2.7351134729015074,0.7244682676505593,2.1595672733291975,82.09427225572244,-543.3922910333856,144.4000266312442
619,Q8N7X1_4_2__P41970_86_101,Q8N7X1_4_2,21,0,10.118078739274335,0.0,-0.3785790666657918,2.613342599859332,P41970_86_101,16,-2,6.099405036804615,-0.125,0.11514987088508727,1.7676029982042682,0.43151304404953317,0.38121281480028846,10.595,-1.0,0,-0.0625,1.0,37,-0.6393152516047034,-0.13171459789035225,0.0,2.1904727990318,2.723684377754934,0.7244682676505593,1.3618950562770902,42.89872699246898,-529.278652372269,23.008857599316208
620,Q8N7X1_4_3__P18848_83_99,Q8N7X1_4_3,21,0,10.065309246169805,0.0,-0.4149364972576397,2.5977551253272524,P18848_83_99,17,-4,5.870406006541657,-0.23529411764705882,0.8516370221124661,1.6719244697558457,0.41230922033930184,0.34531800038480337,11.165,-2.0,0,-0.11764705882352941,2.0,38,-0.6715374418145869,0.21835026242741318,0.0,2.134839797541549,2.666080693093267,0.7244682676505593,1.39954326209547,22.096145171367663,-463.53303743181687,25.09246124705924
621,Q8N7Y1_1_1__O75132_34_49,Q8N7Y1_1_1,15,3,8.553732362432036,0.2,0.45310306065432376,2.635088020273338,O75132_34_49,16,-4,5.488749698467052,-0.25,0.8358709793324589,1.630341472417024,0.45664784015816323,0.3430468561541907,8.826,-0.5,12,-0.024999999999999994,-2.5,31,-0.6684912835565514,0.6444870199933913,0.0,2.132714746345181,2.924986868161408,2.642988194309805,2.642988194309805,-361.785453049681,-841.3697006170271,-439.52966727401525
622,Q8N878_1_1__Q12778_597_631,Q8N878_1_1,14,2,6.499751588960302,0.14285714285714285,0.0708543455189228,2.0943698070115233,Q12778_597_631,35,-7,15.169654222940837,-0.2,1.7043421868584072,2.7455630647507525,0.4488433313620227,0.4334186920840239,14.164,-2.5,14,-0.02857142857142858,0.5,49,-0.6747991750885364,0.887598266188665,0.0,2.419966435881138,2.9015746150694586,2.4687483848369007,2.4687483848369007,-236.21903058871234,-797.2134461112953,-294.27162320787295
623,Q8N878_1_1__Q6R2W3_899_918,Q8N878_1_1,14,2,6.499751588960302,0.14285714285714285,0.0708543455189228,2.0943698070115233,Q6R2W3_899_918,20,-2,9.759833315447091,-0.1,0.029289321881345233,2.4360699922809594,0.47612981820618805,0.46426797064002157,9.92,0.0,4,0.021428571428571422,-2.0,34,-0.7413164073885943,0.050071833700134016,0.0,2.265219899646241,2.8337609237097654,2.389029239386702,2.389029239386702,-193.87739288948674,-681.9631744944397,-244.92281334581713
624,Q8N8E1_1_1__Q12800_149_164,Q8N8E1_1_1,38,5,18.144275152528483,0.13157894736842105,0.6915289095008952,3.136960222657531,Q12800_149_164,16,-2,7.482930940958857,-0.125,-0.037846954716499306,2.2076851741194514,0.47258205443823376,0.46768318380992857,14.856,1.5,10,0.0032894736842105227,-0.5,54,-0.6476388686369049,0.3268409773921979,0.0,2.6723226983884913,2.886358732762717,2.2803270139557186,2.2803270139557186,-165.05527782529697,-769.766014267276,-190.68960272440523
625,Q8N9B5_2_1__O43422_723_739,Q8N9B5_2_1,34,0,13.347353302231182,0.0,-0.3084893837835086,2.4946320627503438,O43422_723_739,17,-3,7.025228605680219,-0.17647058823529413,0.34227155638914414,1.9865122261195827,0.40290897814105325,0.39256921477150536,13.99,-1.5,0,-0.08823529411764706,1.5,51,-0.5518026763226205,0.01689108630281777,0.0,2.2405721444349633,2.7078892974392663,2.25008596583232,2.25008596583232,-146.7074856445663,-510.3748877797957,-177.8631443985699
626,Q8N9V6_1_1__P54845_13_29,Q8N9V6_1_1,16,1,7.7441852731691565,0.0625,-0.18869607989310092,2.306758330054897,P54845_13_29,17,-2,6.177634241139943,-0.11764705882352941,-0.0489727856871251,1.805573623020493,0.4237009145259462,0.36339024947882015,9.592,-0.5,2,-0.027573529411764705,-0.5,33,-0.6504733725365539,-0.118834432790113,0.0,2.056165976537695,2.7383011448723042,0.7244682676505593,1.6299476593882665,11.686433290986946,-547.3954016977854,42.652811108513596
627,Q8NAF0_1_1__Q9HCS4_30_45,Q8NAF0_1_1,30,10,18.417620635172376,0.3333333333333333,3.866010687271708,3.75359808232236,Q9HCS4_30_45,16,-6,5.3125252258670885,-0.375,2.3604424885393103,1.60469371341666,0.4729767572278861,0.33203282661669303,12.623999999999999,2.0,60,-0.020833333333333343,-4.0,46,-0.6297511555276615,3.113226587905509,0.0,2.67914589786951,3.923901308141584,3.8998949949466284,3.8998949949466284,-6212.43902238337,-8392.69243931452,-7941.36202820607
628,Q8NAV2_1_1__Q3MIS6_6_21,Q8NAV2_1_1,17,1,8.24460160887461,0.058823529411764705,-0.21993854234091018,2.41868763451146,Q3MIS6_6_21,16,-3,6.144748634794906,-0.1875,0.11912291113245987,1.8495383008417976,0.4345116774512999,0.38404678967468164,9.498000000000001,-1.0,3,-0.06433823529411764,0.0,33,-0.6508244497519662,-0.05040781560422515,0.0,2.1341129676766286,2.7685707700364386,2.3644399134924354,2.3644399134924354,-193.88097934383603,-586.909001014307,-231.44079555783674
629,Q8NC51_1_1__P31629_257_274,Q8NC51_1_1,37,6,21.746357882578884,0.16216216216216217,0.6730699885395403,3.8379172862312623,P31629_257_274,18,-5,5.465874502913382,-0.2777777777777778,1.1324329062496825,1.5529391876220988,0.4456995484190804,0.30365969460629905,15.525999999999998,0.5,30,-0.05780780780780781,-4.5,55,-0.6377140303807274,0.9027514473946114,0.0,2.6954282369266807,3.2607546275786983,3.1024980304139875,3.1024980304139875,-1088.6331465650674,-1822.8655089349672,-1266.187525161
630,Q8NC51_1_1__Q16665_523_538,Q8NC51_1_1,37,6,21.746357882578884,0.16216216216216217,0.6730699885395403,3.8379172862312623,Q16665_523_538,16,-3,5.132785193620199,-0.1875,0.26420487005460275,1.5766803350455867,0.4542692384165621,0.32079907460126245,15.092999999999998,1.5,18,-0.012668918918918914,-1.5,53,-0.6733259199340662,0.46863742929707153,0.0,2.7072988106384246,2.9291372630614863,2.8371621556244855,2.8371621556244855,-537.780721882679,-849.448909333091,-687.32502355037
631,Q8NC51_3_1__Q15424_178_193,Q8NC51_3_1,29,9,17.77137253877887,0.3103448275862069,3.6543889182176943,3.709125312188274,Q15424_178_193,16,-4,4.6707022312623705,-0.25,0.900131074079928,1.3653189802004917,0.45236241953348133,0.29191888945389816,12.643999999999998,2.5,36,0.030172413793103453,-1.5,45,-0.6437714960743663,2.2772599961488114,0.0,2.5372221461943827,3.3192898934224893,3.194262275950243,3.194262275950243,-1340.4955572267233,-2085.882754157423,-1564.091932449417
632,Q8NCA5_6_1__Q9C0G0_1357_1371,Q8NCA5_6_1,51,5,30.765831227557864,0.09803921568627451,0.7570845971255292,4.282968742627273,Q9C0G0_1357_1371,15,-2,5.675332987400146,-0.13333333333333333,-0.19549420170951723,1.7818654618566476,0.490803562595278,0.378355532493343,17.918999999999997,1.5,10,-0.01764705882352941,-0.5,66,-0.649419229096484,0.280795197708006,0.0,3.0324171022419604,2.9162371297471488,2.677480403040363,2.677480403040363,-403.4378766233114,-824.5882267080706,-475.8613178966404
633,Q8NCA5_6_2__Q9NQB0_10_47,Q8NCA5_6_2,38,6,24.062507625825123,0.15789473684210525,1.0954863722460366,4.111006015818185,Q9NQB0_10_47,38,-9,10.598631445700581,-0.23684210526315788,2.889772324706303,1.8005643851222923,0.4560676193621803,0.27891135383422583,20.809000000000005,-1.5,54,-0.039473684210526314,-4.5,76,-0.5855416798716817,1.9926293484761697,0.0,2.9557852004702383,3.4782845894350305,3.4017998886630347,3.4017998886630347,-2116.0562026216585,-3008.046804105018,-2522.3182875536754
634,Q8NCF5_1_1__Q9Y458_81_100,Q8NCF5_1_1,43,9,24.36911487544561,0.20930232558139536,2.370873579262353,3.883846189586467,Q9Y458_81_100,20,-5,6.938266638720639,-0.25,1.271323709298474,1.7678150730162958,0.4568184668452905,0.3469133319360319,17.537,2.0,45,-0.02034883720930232,-3.0,63,-0.6185299803262954,1.8210986442804136,0.0,2.8258306313013817,3.426713500799295,3.236843009690627,3.236843009690627,-1509.1001207496429,-2671.2436378074117,-1725.2141427333397
635,Q8NCQ5_1_1__Q03164_2031_2048,Q8NCQ5_1_1,36,7,19.534875200646006,0.19444444444444445,2.0440197845440924,3.4488280590450398,Q03164_2031_2048,18,-3,7.803275185743951,-0.16666666666666666,0.194661556908674,2.075406747530467,0.4880753551685265,0.43351528809688616,15.341000000000001,2.0,21,0.013888888888888895,-1.0,54,-0.7077021645306539,1.119340670726383,0.0,2.7621174032877533,3.1310991288135606,2.883568280440894,2.883568280440894,-652.8794478295911,-1352.3812123990344,-764.8359276576758
636,Q8NCQ5_1_1__Q06945_399_417,Q8NCQ5_1_1,36,7,19.534875200646006,0.19444444444444445,2.0440197845440924,3.4488280590450398,Q06945_399_417,19,-7,7.03741656395424,-0.3684210526315789,2.5293990573775758,1.893417768842021,0.4565128838557213,0.3703903454712758,15.672,0.0,49,-0.08698830409356724,-7.0,55,-0.6778679195800612,2.2867094209608343,0.0,2.67112291394353,3.449597372502273,3.35891346865482,3.35891346865482,-1916.306090426246,-2815.771264138168,-2285.1434528113878
637,Q8NCQ5_1_1__Q9NZI7_144_160,Q8NCQ5_1_1,36,7,19.534875200646006,0.19444444444444445,2.0440197845440924,3.4488280590450398,Q9NZI7_144_160,17,-3,7.57467703568356,-0.17647058823529413,0.4319726629339107,2.2070490070136826,0.4941023298166587,0.44556923739315063,15.116,2.0,21,0.00898692810457516,-1.0,53,-0.7358799410585225,1.2379962237390014,0.0,2.827938533029361,3.0804150550646883,2.8430041984530754,2.8430041984530754,-614.5328980265738,-1203.4139874884654,-696.633248637662
638,Q8ND23_7_1__P08651_130_145,Q8ND23_7_1,14,1,6.817433545272841,0.07142857142857142,-0.4104810748972168,2.2747724895370793,P08651_130_145,16,-1,7.57785062898201,-0.0625,-0.09118398917387444,2.29761679169639,0.48028760162971784,0.47361566431137564,8.734,0.0,1,0.004464285714285712,-1.0,30,-0.7289960036261227,-0.2508325320355456,0.0,2.286194640616735,2.7107585883281944,2.313095781851073,2.313095781851073,-189.09761267985377,-513.7579890696559,-205.63440641521817
639,Q8ND23_7_1__Q6P1N0_24_44,Q8ND23_7_1,14,1,6.817433545272841,0.07142857142857142,-0.4104810748972168,2.2747724895370793,Q6P1N0_24_44,21,-7,7.184936006057415,-0.3333333333333333,2.5898852605313047,1.8088608755822075,0.414549674380159,0.34213980981225783,9.963999999999999,-3.0,7,-0.13095238095238093,2.0,35,-0.595240386849516,1.089702092817044,0.0,2.0418166825596433,2.8010750690972865,2.5102319981762697,2.5102319981762697,-277.7685127194943,-632.5211751002657,-323.76656539802514
640,Q8ND23_7_1__Q99941_76_91,Q8ND23_7_1,14,1,6.817433545272841,0.07142857142857142,-0.4104810748972168,2.2747724895370793,Q99941_76_91,16,-2,6.611621375408694,-0.125,0.12312212353645392,1.9511139614557174,0.45009293745555173,0.41322633596304337,8.780999999999999,-0.5,2,-0.026785714285714288,-0.5,30,-0.7000040943723366,-0.14367947568038145,0.0,2.1129432254963985,2.749358302400027,2.488617651758255,2.488617651758255,-231.48766210339795,-561.51104381819,-308.04747388940575
641,Q8NDL9_6_1__Q66K89_756_771,Q8NDL9_6_1,19,6,10.842303347291463,0.3157894736842105,2.0417600292820905,2.914359190389949,Q66K89_756_771,16,-5,5.040824213677566,-0.3125,1.3357438668141741,1.5203254893807119,0.44284952897456764,0.3150515133548479,9.961,0.5,30,0.0016447368421052544,-4.5,35,-0.63726976235283,1.6887519480481323,0.0,2.2173423398853305,3.1864399971673887,3.0893074149688236,3.0893074149688236,-1035.8328712476589,-1536.1725385705276,-1228.3083805206704
642,Q8NDY8_1_1__O75626_726_744,Q8NDY8_1_1,15,3,7.4812399933761204,0.2,0.47876937002347036,2.281957227852716,O75626_726_744,19,-6,5.567944779312681,-0.3157894736842105,2.0561853637186864,1.4983996184197603,0.39589952905936227,0.2930497252269832,9.901,-1.5,18,-0.05789473684210525,-1.5,34,-0.6241112164650529,1.2674773668710784,0.0,1.8901784231362382,3.0058538213649078,2.8266908637149446,2.8266908637149446,-596.1481316141472,-1013.5701720022935,-670.9510914657997
643,Q8NDY8_1_1__P04198_8_23,Q8NDY8_1_1,15,3,7.4812399933761204,0.2,0.47876937002347036,2.281957227852716,P04198_8_23,16,-2,7.1991294002218496,-0.125,-0.1115901857116917,2.1230189608812617,0.4743474602028035,0.4499455875138656,8.927,0.5,6,0.037500000000000006,-1.5,31,-0.7145690522936092,0.18358959215588933,0.0,2.2024880943669887,2.8306761631405144,2.136744198317112,2.136744198317112,-94.65091035301216,-677.1364044809955,-137.0074547507116
644,Q8NEM8_3_1__Q6DJT9_261_276,Q8NEM8_3_1,19,1,8.954062103378316,0.05263157894736842,-0.134564546563389,2.385710155947351,Q6DJT9_261_276,16,-2,6.054296407394977,-0.125,0.11006009797850441,1.8451525948287133,0.42482997597789085,0.3783935254621861,10.187000000000001,-0.5,2,-0.03618421052631579,-0.5,35,-0.6478085815894206,-0.012252224292442299,0.0,2.1154313753880323,2.652613410130623,2.0128178455248915,2.0128178455248915,-113.90556535282994,-449.37965877007235,-102.99540401474455
645,Q8NEZ4_4_1__A6NHT5_163_180,Q8NEZ4_4_1,33,11,17.98892378384471,0.3333333333333333,5.442380621101019,3.429062154084623,A6NHT5_163_180,18,-5,4.78956960401105,-0.2777777777777778,1.3143255752219962,1.344391382278324,0.4056030513817924,0.2660872002228361,14.452,3.0,55,0.027777777777777762,-2.0,51,-0.5757045785726458,3.3783530981615075,0.0,2.3867267681814734,3.5938309344147243,3.558272767705817,3.558272767705817,-2983.640450482837,-3924.921132265094,-3616.369249385612
646,Q8NEZ4_4_1__O15370_57_72,Q8NEZ4_4_1,33,11,17.98892378384471,0.3333333333333333,5.442380621101019,3.429062154084623,O15370_57_72,16,-1,5.942253149394931,-0.0625,-0.29733949734480236,1.8179303139059908,0.458254862188966,0.3713908218371832,13.942999999999998,5.0,11,0.13541666666666666,4.0,49,-0.6780577224296211,2.572520561878108,0.0,2.623496233995307,2.867500886937083,2.612135569950679,2.612135569950679,-363.3624957528729,-737.0566805890073,-409.3884350312449
647,Q8NEZ4_4_1__P18850_57_75,Q8NEZ4_4_1,33,11,17.98892378384471,0.3333333333333333,5.442380621101019,3.429062154084623,P18850_57_75,19,-7,8.291912851337104,-0.3684210526315789,2.913985591995527,2.2114452277147287,0.49076768420029815,0.43641646585984756,14.85,2.0,77,-0.017543859649122806,-5.0,52,-0.7397691942844293,4.178183106548273,0.0,2.820253690899676,3.9856000482304186,3.985966665950825,3.985966665950825,-7404.867931347571,-9673.865574017142,-9682.035394454375
648,Q8NEZ4_4_1__P86452_928_944,Q8NEZ4_4_1,33,11,17.98892378384471,0.3333333333333333,5.442380621101019,3.429062154084623,P86452_928_944,17,-2,7.899054033623922,-0.11764705882352941,-0.18895348884958862,2.2632677433613324,0.5048845699063721,0.4646502372719954,14.315999999999999,4.5,22,0.10784313725490195,2.5,50,-0.7577844698283517,2.626713566125715,0.0,2.8461649487229774,3.232920341583892,3.0320387097287584,3.0320387097287584,-935.6901604016327,-1709.7016923631522,-1076.5611658817952
